,zipcode,median_household_income,population,median_home_value,major_city,lat,long
416,01902,37275.0,45139.0,237400.0,Lynn,42.471039, -70.941535
417,01904,80903.0,18203.0,274000.0,Lynn,42.492456, -70.973930
418,01905,42490.0,25251.0,252000.0,Lynn,42.465998, -70.975792
419,01906,76339.0,26660.0,342700.0,Saugus,42.468432, -71.013946
420,01907,92399.0,14027.0,416000.0,Swampscott,42.474145, -70.906597
421,01908,66964.0,3410.0,492800.0,Nahant,42.428256, -70.926041
422,01913,78486.0,16283.0,313200.0,Amesbury,42.851293, -70.955810
423,01915,70563.0,39502.0,361100.0,Beverly,42.570665, -70.867583
424,01921,125833.0,7961.0,572900.0,Boxford,42.683108, -71.018330
425,01922,109301.0,3108.0,438500.0,Byfield,42.757313, -70.914241
426,01923,79478.0,26342.0,360800.0,Danvers,42.574174, -70.950516
427,01929,74211.0,3504.0,516600.0,Essex,42.640420, -70.771172
428,01930,61449.0,28789.0,364600.0,Gloucester,42.619910, -70.681824
429,01937,,151.0,,Hathorne,42.585723, -70.984051
430,01938,77087.0,13175.0,409000.0,Ipswich,42.683860, -70.842666
431,01940,106239.0,12108.0,536600.0,Lynnfield,42.534146, -71.038333
432,01944,115650.0,5136.0,801400.0,Manchester,42.576636, -70.767154
433,01945,98399.0,19808.0,565200.0,Marblehead,42.501835, -70.859126
434,01949,104245.0,8987.0,407300.0,Middleton,42.606666, -71.010316
435,01950,78638.0,17416.0,429000.0,Newburyport,42.812358, -70.891095
436,01951,81106.0,3558.0,469000.0,Newbury,42.773351, -70.850211
437,01952,72131.0,8283.0,318900.0,Salisbury,42.844793, -70.841476
438,01960,64430.0,50944.0,333400.0,Peabody,42.534279, -70.969782
439,01966,66402.0,6952.0,452000.0,Rockport,42.640715, -70.620248
440,01969,83237.0,5856.0,431000.0,Rowley,42.720873, -70.891220
441,01970,55698.0,41109.0,304400.0,Salem,42.524435, -70.870859
442,01982,105865.0,7764.0,490400.0,South Hamilton,42.626223, -70.857230
443,01983,111696.0,6089.0,515300.0,Topsfield,42.641379, -70.943440
444,01984,127606.0,4875.0,545400.0,Wenham,42.600633, -70.883303
445,01985,111652.0,4235.0,445600.0,West Newbury,42.799565, -70.964428
446,02019,80179.0,16332.0,285900.0,Bellingham,42.076682, -71.474490
447,02021,89900.0,21561.0,425800.0,Canton,42.175737, -71.125385
448,02025,117829.0,7542.0,770800.0,Cohasset,42.236423, -70.814436
449,02026,84704.0,24711.0,373700.0,Dedham,42.246872, -71.179462
450,02030,187829.0,5589.0,909400.0,Dover,42.234160, -71.291167
451,02032,77955.0,4226.0,421200.0,East Walpole,42.156882, -71.216187
452,02035,91601.0,16865.0,373600.0,Foxboro,42.061338, -71.245802
453,02038,99194.0,31635.0,380900.0,Franklin,42.084858, -71.410571
454,02043,106854.0,22157.0,646700.0,Hingham,42.216098, -70.881270
455,02045,75551.0,10293.0,350500.0,Hull,42.292253, -70.923919
456,02047,,180.0,,Humarock,42.133914, -70.686037
457,02048,93539.0,23184.0,368100.0,Mansfield,42.017302, -71.216410
458,02050,91764.0,25429.0,406300.0,Marshfield,42.115139, -70.710331
459,02052,133931.0,12024.0,582800.0,Medfield,42.184599, -71.305307
460,02053,106132.0,12752.0,364800.0,Medway,42.156203, -71.430345
461,02054,91341.0,7891.0,370100.0,Millis,42.173091, -71.363751
462,02056,134104.0,10981.0,443400.0,Norfolk,42.113655, -71.334163
463,02061,113944.0,10506.0,551500.0,Norwell,42.164569, -70.818844
464,02062,75957.0,28602.0,375900.0,Norwood,42.187360, -71.195955
465,02066,100833.0,17656.0,475500.0,Scituate,42.202273, -70.758184
466,02067,125313.0,17486.0,443800.0,Sharon,42.107600, -71.181828
467,02071,97813.0,1707.0,499300.0,South Walpole,42.103425, -71.273589
468,02072,74262.0,26999.0,315700.0,Stoughton,42.119006, -71.103650
469,02081,93416.0,18472.0,397400.0,Walpole,42.146694, -71.270532
470,02090,128984.0,14636.0,607000.0,Westwood,42.219645, -71.216769
471,02093,100574.0,10955.0,406900.0,Wrentham,42.052671, -71.356858
472,02108,96921.0,3825.0,724500.0,Boston,42.357768, -71.064858
473,02109,119196.0,3771.0,676700.0,Boston,42.367032, -71.050493
474,02110,111250.0,1733.0,724000.0,Boston,42.361962, -71.047846
475,02111,43551.0,7383.0,691500.0,Boston,42.350518, -71.059077
476,02113,66636.0,6915.0,449100.0,Boston,42.365331, -71.055233
477,02114,80500.0,11999.0,479500.0,Boston,42.363174, -71.068646
478,02115,27134.0,28441.0,611800.0,Boston,42.337105, -71.105696
479,02116,87653.0,20628.0,807600.0,Boston,42.350579, -71.076397
480,02118,54152.0,26498.0,561100.0,Boston,42.337582, -71.070482
481,02119,27180.0,25346.0,327900.0,Roxbury,42.324029, -71.085017
482,02120,35077.0,15181.0,272900.0,Roxbury Crossing,42.332090, -71.096545
483,02121,28238.0,25978.0,311700.0,Dorchester,42.306267, -71.085897
484,02122,50192.0,23479.0,320900.0,Dorchester,42.291413, -71.042158
485,02124,48841.0,47783.0,306500.0,Dorchester Center,42.285805, -71.070571
486,02125,45130.0,33295.0,301200.0,Dorchester,42.315682, -71.055555
487,02126,45238.0,25562.0,282700.0,Mattapan,42.274227, -71.097423
488,02127,68724.0,31799.0,398200.0,Boston,42.334992, -71.039093
489,02128,48704.0,40508.0,290200.0,Boston,42.361129, -71.006975
490,02129,86346.0,16439.0,489900.0,Charlestown,42.379657, -71.061487
491,02130,75730.0,35401.0,392800.0,Jamaica Plain,42.309174, -71.113835
492,02131,66735.0,29826.0,355900.0,Roslindale,42.284333, -71.126228
493,02132,83360.0,25861.0,393100.0,West Roxbury,42.280455, -71.162017
494,02134,37820.0,21503.0,361900.0,Allston,42.358016, -71.128608
495,02135,48687.0,42780.0,350500.0,Brighton,42.349688, -71.153964
496,02136,58890.0,28488.0,313400.0,Hyde Park,42.255083, -71.129220
497,02138,75446.0,36314.0,669500.0,Cambridge,42.379637, -71.135152
498,02139,71745.0,36349.0,488800.0,Cambridge,42.362986, -71.103353
499,02140,71908.0,17607.0,542900.0,Cambridge,42.392157, -71.133996
500,02141,64326.0,11910.0,416800.0,Cambridge,42.370300, -71.082560
501,02142,100114.0,3141.0,1000001.0,Cambridge,42.361471, -71.081994
502,02143,68440.0,24514.0,434700.0,Somerville,42.381409, -71.096714
503,02144,78380.0,23891.0,526400.0,Somerville,42.399655, -71.122550
504,02145,55487.0,25439.0,362800.0,Somerville,42.391577, -71.089910
505,02148,53798.0,59503.0,325800.0,Malden,42.429380, -71.058706
506,02149,49368.0,41550.0,314400.0,Everett,42.405938, -71.054649
507,02150,47291.0,35124.0,259800.0,Chelsea,42.396824, -71.031348
508,02151,51863.0,51808.0,306900.0,Revere,42.418290, -71.001251
509,02152,64548.0,17497.0,360200.0,Winthrop,42.373055, -70.974807
510,02155,73567.0,57964.0,387000.0,Medford,42.423840, -71.107673
511,02163,43989.0,2582.0,,Boston,42.366168, -71.122850
512,02169,58669.0,55055.0,333100.0,Quincy,42.248386, -71.002279
513,02170,66917.0,19505.0,353000.0,Quincy,42.266415, -71.015576
514,02171,64812.0,17711.0,349600.0,Quincy,42.293310, -71.018208
515,02176,85704.0,26983.0,417700.0,Melrose,42.455723, -71.059019
516,02180,76127.0,21437.0,393800.0,Stoneham,42.474208, -71.097665
517,02184,81844.0,35744.0,364300.0,Braintree,42.206188, -71.002320
518,02186,111071.0,27003.0,484000.0,Milton,42.241557, -71.082432
519,02188,68366.0,14608.0,323500.0,Weymouth,42.204578, -70.957749
520,02189,60059.0,14559.0,295400.0,East Weymouth,42.209776, -70.928189
521,02190,77329.0,16119.0,334700.0,South Weymouth,42.166731, -70.952363
522,02191,65365.0,8457.0,316300.0,North Weymouth,42.243453, -70.942033
523,02199,109716.0,1146.0,1000001.0,Boston,42.347476, -71.082035
524,02203,,0.0,,Boston,42.360598, -71.058775
525,02210,110333.0,2090.0,500000.0,Boston,42.347472, -71.039271
526,02215,35659.0,26125.0,366700.0,Boston,42.347635, -71.103082
527,02301,44144.0,61025.0,238500.0,Brockton,42.078371, -71.042304
528,02302,61060.0,32741.0,219400.0,Brockton,42.088907, -70.998375
529,02322,73194.0,4356.0,307700.0,Avon,42.132460, -71.054013
530,02324,87015.0,26563.0,328600.0,Bridgewater,41.972387, -70.978778
531,02330,72161.0,11509.0,265900.0,Carver,41.878644, -70.743198
532,02332,118272.0,15059.0,556300.0,Duxbury,42.044325, -70.706075
533,02333,85912.0,13794.0,319400.0,East Bridgewater,42.037278, -70.940459
534,02338,67760.0,7518.0,298700.0,Halifax,42.002811, -70.863473
535,02339,99250.0,13879.0,438600.0,Hanover,42.122956, -70.856310
536,02341,92560.0,10218.0,334300.0,Hanson,42.050464, -70.867418
537,02343,62292.0,10745.0,279200.0,Holbrook,42.140244, -70.997347
538,02346,77607.0,23106.0,301200.0,Middleboro,41.878004, -70.869267
539,02347,87900.0,10612.0,353800.0,Lakeville,41.834412, -70.957163
540,02351,78395.0,16029.0,312400.0,Abington,42.119964, -70.957216
541,02356,100429.0,12564.0,393300.0,North Easton,42.060532, -71.119676
542,02357,,1360.0,,North Easton,42.054978, -71.080651
543,02359,86887.0,17828.0,348100.0,Pembroke,42.067804, -70.805713
544,02360,76565.0,56271.0,329300.0,Plymouth,41.882056, -70.631290
545,02364,82661.0,12629.0,361700.0,Kingston,41.987196, -70.741942
546,02366,,197.0,,South Carver,41.850984, -70.654984
547,02367,93563.0,2820.0,369000.0,Plympton,41.959100, -70.802753
548,02368,62152.0,32158.0,267400.0,Randolph,42.176446, -71.051567
549,02370,66329.0,17489.0,277800.0,Rockland,42.130399, -70.910615
550,02375,86689.0,9188.0,322800.0,South Easton,42.003041, -71.076928
551,02379,80347.0,6916.0,301900.0,West Bridgewater,42.021617, -71.026717
552,02382,72462.0,14489.0,285900.0,Whitman,42.078974, -70.939390
553,02420,147924.0,14052.0,688500.0,Lexington,42.457055, -71.215464
554,02421,136250.0,17342.0,718300.0,Lexington,42.438547, -71.239573
555,02445,102087.0,20679.0,705600.0,Brookline,42.325483, -71.135045
556,02446,78814.0,29311.0,678100.0,Brookline,42.343503, -71.122248
557,02451,81334.0,17426.0,392500.0,Waltham,42.397823, -71.255708
558,02452,78349.0,14238.0,433100.0,Waltham,42.392721, -71.213532
559,02453,67382.0,28968.0,388700.0,Waltham,42.369542, -71.240513
560,02457,,1432.0,,Babson Park,42.299388, -71.274242
561,02458,95216.0,12131.0,642500.0,Newton,42.353585, -71.188192
562,02459,133801.0,19095.0,803000.0,Newton Center,42.314779, -71.192017
563,02460,102276.0,8742.0,640800.0,Newtonville,42.351824, -71.208490
564,02461,122283.0,7059.0,682600.0,Newton Highlands,42.317362, -71.206508
565,02462,83438.0,1554.0,643300.0,Newton Lower Falls,42.328708, -71.255900
566,02464,81771.0,2953.0,461400.0,Newton Upper Falls,42.312975, -71.218882
567,02465,139763.0,11710.0,646700.0,West Newton,42.348912, -71.226330
568,02466,105893.0,8096.0,633600.0,Auburndale,42.344457, -71.248617
569,02467,115493.0,22491.0,690700.0,Chestnut Hill,42.314344, -71.152759
570,02468,201731.0,5273.0,946400.0,Waban,42.328553, -71.229530
571,02472,87775.0,32014.0,423600.0,Watertown,42.369451, -71.177925
572,02474,87225.0,26312.0,495300.0,Arlington,42.420949, -71.156370
573,02476,95305.0,16532.0,505400.0,Arlington,42.415637, -71.175670
574,02478,110633.0,24664.0,638700.0,Belmont,42.395317, -71.180284
575,02481,180607.0,16244.0,975400.0,Wellesley Hills,42.311927, -71.275531
576,02482,135089.0,10306.0,822800.0,Wellesley,42.293103, -71.298537
577,02492,137839.0,19931.0,678500.0,Needham,42.276029, -71.244543
578,02493,192563.0,11261.0,1000001.0,Weston,42.360502, -71.303433
579,02494,104543.0,8955.0,631000.0,Needham Heights,42.299490, -71.232519
580,02532,59250.0,12690.0,305400.0,Buzzards Bay,41.751759, -70.597552
581,02534,96053.0,842.0,405100.0,Cataumet,41.668942, -70.619407
582,02535,67500.0,1177.0,968000.0,Chilmark,41.337159, -70.761031
583,02536,61063.0,19583.0,339900.0,East Falmouth,41.596305, -70.567467
584,02537,79180.0,6293.0,405700.0,East Sandwich,41.728418, -70.435812
585,02538,48402.0,3603.0,232700.0,East Wareham,41.777476, -70.642148
586,02539,66711.0,4067.0,643400.0,Edgartown,41.377655, -70.522080
587,02540,59858.0,8221.0,491900.0,Falmouth,41.573881, -70.632049
588,02542,45107.0,1139.0,,Buzzards Bay,41.707839, -70.545520
589,02543,66250.0,635.0,689900.0,Woods Hole,41.478974, -70.766911
590,02553,53125.0,226.0,410900.0,Monument Beach,41.711561, -70.622853
591,02554,85835.0,9852.0,917800.0,Nantucket,41.291167, -70.092826
592,02556,77661.0,3115.0,475600.0,North Falmouth,41.639445, -70.624515
593,02557,69844.0,4491.0,627300.0,Oak Bluffs,41.441713, -70.576143
594,02558,49121.0,2156.0,264800.0,Onset,41.745017, -70.653513
595,02559,59489.0,3376.0,344600.0,Pocasset,41.690243, -70.616283
596,02561,73750.0,539.0,352300.0,Sagamore,41.766737, -70.540595
597,02562,62778.0,2977.0,360200.0,Sagamore Beach,41.787209, -70.526717
598,02563,79578.0,10359.0,333700.0,Sandwich,41.728137, -70.476549
599,02564,59412.0,310.0,1000001.0,Siasconset,41.271979, -69.984406
600,02568,48935.0,4000.0,630600.0,Vineyard Haven,41.458608, -70.613479
601,02571,56250.0,10481.0,267600.0,Wareham,41.761187, -70.695991
602,02575,70963.0,2725.0,710900.0,West Tisbury,41.400252, -70.656934
603,02576,79760.0,3754.0,223900.0,West Wareham,41.772221, -70.762948
604,02584,,10.0,,Nantucket,41.258688, -70.007142
605,02601,39454.0,14089.0,242000.0,Hyannis,41.657961, -70.298093
606,02630,61250.0,1850.0,486500.0,Barnstable,41.706769, -70.312530
607,02631,61397.0,9679.0,452300.0,Brewster,41.747513, -70.066223
608,02632,67422.0,10742.0,339600.0,Centerville,41.659097, -70.346877
609,02633,66516.0,3884.0,544500.0,Chatham,41.689734, -69.972126
610,02635,78583.0,3296.0,403900.0,Cotuit,41.624054, -70.439397
611,02637,,253.0,,Cummaquid,41.705726, -70.270928
612,02638,58750.0,3207.0,459700.0,Dennis,41.730228, -70.197398
613,02639,46510.0,2875.0,301000.0,Dennis Port,41.668067, -70.136979
614,02641,128576.0,532.0,870800.0,East Dennis,41.751246, -70.153472
615,02642,58056.0,4937.0,449600.0,Eastham,41.841331, -69.977436
616,02643,,26.0,,East Orleans,41.797777, -69.937327
617,02644,90540.0,3955.0,321000.0,Forestdale,41.683488, -70.510786
618,02645,62835.0,9663.0,360400.0,Harwich,41.711052, -70.057609
619,02646,66771.0,1676.0,465100.0,Harwich Port,41.670596, -70.071449
620,02647,146705.0,129.0,1000001.0,Hyannis Port,41.630127, -70.310144
621,02648,68260.0,7301.0,353400.0,Marstons Mills,41.670946, -70.415370
622,02649,63657.0,14006.0,323100.0,Mashpee,41.616801, -70.490097
623,02650,66932.0,848.0,732300.0,North Chatham,41.701947, -69.961375
624,02651,,16.0,,North Eastham,41.874985, -70.003492
625,02652,52639.0,1175.0,541400.0,North Truro,42.049537, -70.094991
626,02653,59938.0,5911.0,546200.0,Orleans,41.769125, -69.973580
627,02655,72546.0,3518.0,433200.0,Osterville,41.627984, -70.392013
628,02657,41140.0,2942.0,454000.0,Provincetown,42.059829, -70.200407
629,02659,51033.0,1108.0,458200.0,South Chatham,41.681465, -70.023537
630,02660,49024.0,6261.0,330200.0,South Dennis,41.707699, -70.158560
631,02663,21912.0,173.0,1000001.0,South Wellfleet,41.894444, -70.012180
632,02664,47873.0,9371.0,291000.0,South Yarmouth,41.674727, -70.195648
633,02666,61477.0,828.0,596600.0,Truro,41.990780, -70.045714
634,02667,51908.0,2580.0,513400.0,Wellfleet,41.921997, -70.023356
635,02668,80296.0,3278.0,431000.0,West Barnstable,41.716216, -70.363070
636,02669,100109.0,285.0,476900.0,West Chatham,41.666693, -69.989716
637,02670,49871.0,1307.0,397600.0,West Dennis,41.660113, -70.170678
638,02671,45769.0,1023.0,376700.0,West Harwich,41.670839, -70.113400
639,02672,205324.0,180.0,532400.0,West Hyannisport,41.635700, -70.313634
640,02673,55204.0,8402.0,280900.0,West Yarmouth,41.655712, -70.247044
641,02675,61365.0,6577.0,358300.0,Yarmouth Port,41.704155, -70.231801
642,02702,89833.0,4125.0,314600.0,Assonet,41.785113, -71.059047
643,02703,67039.0,43593.0,276200.0,Attleboro,41.931653, -71.294503
644,02713,38333.0,52.0,602300.0,Cuttyhunk,41.441295, -70.902217
645,02715,86823.0,3123.0,322100.0,Dighton,41.803649, -71.153380
646,02717,81150.0,4745.0,319700.0,East Freetown,41.760108, -70.972874
647,02718,80211.0,6655.0,250300.0,East Taunton,41.862486, -71.011690
648,02719,60326.0,15873.0,264000.0,Fairhaven,41.633619, -70.871306
649,02720,41910.0,30287.0,251300.0,Fall River,41.725050, -71.121329
650,02721,30180.0,26290.0,224200.0,Fall River,41.675125, -71.148281
651,02723,28120.0,14767.0,229700.0,Fall River,41.692705, -71.129726
652,02724,27390.0,16908.0,237200.0,Fall River,41.683936, -71.177500
653,02725,67396.0,2631.0,270300.0,Somerset,41.720043, -71.188272
654,02726,74141.0,15534.0,282100.0,Somerset,41.759700, -71.144592
655,02738,80456.0,4907.0,426700.0,Marion,41.704138, -70.752225
656,02739,78864.0,6045.0,403400.0,Mattapoisett,41.665794, -70.814531
657,02740,34259.0,43087.0,213300.0,New Bedford,41.637485, -70.938265
658,02743,66276.0,10307.0,283200.0,Acushnet,41.718217, -70.901151
659,02744,31216.0,11900.0,222100.0,New Bedford,41.606252, -70.913632
660,02745,47536.0,24576.0,224100.0,New Bedford,41.700737, -70.950546
661,02746,25623.0,15342.0,209000.0,New Bedford,41.660995, -70.940137
662,02747,71073.0,22927.0,309200.0,North Dartmouth,41.664711, -71.015699
663,02748,64077.0,11442.0,327900.0,South Dartmouth,41.553084, -70.971453
664,02760,78087.0,26739.0,323500.0,North Attleboro,41.972509, -71.334397
665,02762,77109.0,8264.0,331700.0,Plainville,42.012800, -71.336602
666,02763,125769.0,1973.0,324400.0,Attleboro Falls,41.966866, -71.308574
667,02764,79615.0,3988.0,305500.0,North Dighton,41.851929, -71.153598
668,02766,81069.0,19031.0,304600.0,Norton,41.965341, -71.181780
669,02767,80761.0,13566.0,313900.0,Raynham,41.940996, -71.048499
670,02769,82500.0,11608.0,367400.0,Rehoboth,41.846878, -71.244870
671,02770,88636.0,5093.0,396700.0,Rochester,41.759846, -70.838449
672,02771,70966.0,13708.0,303100.0,Seekonk,41.842106, -71.322309
673,02777,71179.0,15840.0,276900.0,Swansea,41.758163, -71.214181
674,02779,90741.0,6411.0,350400.0,Berkley,41.838061, -71.077615
675,02780,49732.0,49036.0,242900.0,Taunton,41.909112, -71.118346
676,02790,78750.0,15717.0,346700.0,Westport,41.599176, -71.082371
677,02791,71042.0,246.0,625000.0,Westport Point,41.528538, -71.078091
678,02802,48456.0,786.0,212100.0,Albion,41.952130, -71.456233
679,02804,71772.0,2607.0,221700.0,Ashaway,41.434772, -71.769527
680,02806,103696.0,16310.0,399200.0,Barrington,41.734753, -71.319732
681,02807,90491.0,1051.0,1000001.0,Block Island,41.176815, -71.577085
682,02808,73382.0,2401.0,251300.0,Bradford,41.408251, -71.749674
683,02809,62358.0,22938.0,325300.0,Bristol,41.675730, -71.273331
684,02812,110233.0,1497.0,357500.0,Carolina,41.478948, -71.652334
685,02813,69349.0,7831.0,309800.0,Charlestown,41.394216, -71.669822
686,02814,82127.0,7496.0,268800.0,Chepachet,41.895948, -71.700406
687,02815,125000.0,278.0,356700.0,Clayville,41.774630, -71.647954
688,02816,64581.0,32611.0,224600.0,Coventry,41.696499, -71.622662
689,02817,78438.0,6135.0,315100.0,West Greenwich,41.637083, -71.678361
690,02818,85429.0,18082.0,371400.0,East Greenwich,41.642919, -71.485719
691,02822,82189.0,6111.0,337200.0,Exeter,41.570210, -71.626993
692,02825,81923.0,5377.0,288100.0,Foster,41.782067, -71.726833
693,02826,33203.0,791.0,219400.0,Glendale,41.982746, -71.653144
694,02827,93750.0,2172.0,298000.0,Greene,41.698748, -71.739118
695,02828,75408.0,7704.0,275000.0,Greenville,41.879928, -71.563999
696,02830,66658.0,5976.0,240600.0,Harrisville,41.974930, -71.651187
697,02831,82207.0,3515.0,311400.0,Hope,41.774762, -71.620289
698,02832,57318.0,4608.0,263800.0,Hope Valley,41.514717, -71.729622
699,02833,64554.0,784.0,273100.0,Hopkinton,41.492067, -71.769901
700,02835,90484.0,5405.0,491000.0,Jamestown,41.510088, -71.378366
701,02836,68500.0,136.0,220000.0,Kenyon,41.454681, -71.620208
702,02837,85852.0,3492.0,550300.0,Little Compton,41.518769, -71.167247
703,02838,47323.0,3400.0,244900.0,Manville,41.965257, -71.476374
704,02839,73750.0,1902.0,240900.0,Mapleville,41.940757, -71.641513
705,02840,60751.0,23335.0,387100.0,Newport,41.478216, -71.322375
706,02841,,1392.0,,Newport,41.511864, -71.332175
707,02842,69495.0,16095.0,347800.0,Middletown,41.518673, -71.281685
